,model,environment,episode,round,state,action,reward,done
6904,QLearningCS,DiscreteForagersEnv,1113,6,[1. 1.],7,0.3296498460701084,False
6905,QLearningCS,DiscreteForagersEnv,1113,7,[0.7 1. ],10,0.3296498460701084,False
6906,QLearningCS,DiscreteForagersEnv,1113,8,[1. 1.],7,0.0,True
6907,QLearningCS,DiscreteForagersEnv,1114,0,[0.21138966 0.10004247],6,0.3888888888888889,False
6908,QLearningCS,DiscreteForagersEnv,1114,1,[0.6 0.4],6,0.8242283678349148,False
6909,QLearningCS,DiscreteForagersEnv,1114,2,[0.6 1. ],10,0.9442938484724868,False
6910,QLearningCS,DiscreteForagersEnv,1114,3,[1. 1.],3,0.5696188502329618,False
6911,QLearningCS,DiscreteForagersEnv,1114,4,[0.3 1. ],8,0.15184422736184833,False
6912,QLearningCS,DiscreteForagersEnv,1114,5,[0.8 1. ],0,0.0,True
6913,QLearningCS,DiscreteForagersEnv,1115,0,[0.82448816 0.84147185],6,0.8242283678349148,False
6914,QLearningCS,DiscreteForagersEnv,1115,1,[0.6 1. ],10,0.9442938484724868,False
6915,QLearningCS,DiscreteForagersEnv,1115,2,[1. 1.],3,0.5696188502329618,False
6916,QLearningCS,DiscreteForagersEnv,1115,3,[0.3 1. ],8,0.15184422736184833,False
6917,QLearningCS,DiscreteForagersEnv,1115,4,[0.8 1. ],10,0.15184422736184833,False
6918,QLearningCS,DiscreteForagersEnv,1115,5,[1. 1.],3,0.0,True
6919,QLearningCS,DiscreteForagersEnv,1116,0,[0.5611035  0.23593095],6,0.5471923567068586,False
6920,QLearningCS,DiscreteForagersEnv,1116,1,[0.6  0.93],9,0.6035353535353538,False
6921,QLearningCS,DiscreteForagersEnv,1116,2,[0.9 1. ],1,0.19354838709677424,False
6922,QLearningCS,DiscreteForagersEnv,1116,3,[0.1 1. ],3,2.220446049250313e-16,True
6923,QLearningCS,DiscreteForagersEnv,1117,0,[0.56895655 0.13276911],9,0.5763324282399617,False
6924,QLearningCS,DiscreteForagersEnv,1117,1,[0.9 1. ],1,0.19019607820221218,False
6925,QLearningCS,DiscreteForagersEnv,1117,2,[0.1 1. ],10,0.19199999984741223,False
6926,QLearningCS,DiscreteForagersEnv,1117,3,[1. 1.],10,0.19199999984741223,False
6927,QLearningCS,DiscreteForagersEnv,1117,4,[1. 1.],10,0.19199999984741223,False
6928,QLearningCS,DiscreteForagersEnv,1117,5,[1. 1.],1,0.0,True
6929,QLearningCS,DiscreteForagersEnv,1118,0,[0.94327825 0.9217756 ],3,1.0676146327187774,False
6930,QLearningCS,DiscreteForagersEnv,1118,1,[0.3 1. ],8,1.3390723945011112,False
6931,QLearningCS,DiscreteForagersEnv,1118,2,[0.8 1. ],10,1.3390723945011112,False
6932,QLearningCS,DiscreteForagersEnv,1118,3,[1. 1.],10,1.3390723945011112,False
6933,QLearningCS,DiscreteForagersEnv,1118,4,[1. 1.],10,1.3390723945011112,False
6934,QLearningCS,DiscreteForagersEnv,1118,5,[1. 1.],10,1.3390723945011112,False
6935,QLearningCS,DiscreteForagersEnv,1118,6,[1. 1.],10,1.3390723945011112,False
6936,QLearningCS,DiscreteForagersEnv,1118,7,[1. 1.],10,1.3390723945011112,False
6937,QLearningCS,DiscreteForagersEnv,1118,8,[1. 1.],2,1.0356518978341906,False
6938,QLearningCS,DiscreteForagersEnv,1118,9,[0.2 1. ],10,1.0356518978341906,True
6939,QLearningCS,DiscreteForagersEnv,1119,0,[0.54815185 0.76739293],6,0.8242283678349148,False
6940,QLearningCS,DiscreteForagersEnv,1119,1,[0.6 1. ],10,0.9442938484724868,False
6941,QLearningCS,DiscreteForagersEnv,1119,2,[1. 1.],10,0.9442938484724868,False
6942,QLearningCS,DiscreteForagersEnv,1119,3,[1. 1.],10,0.9442938484724868,False
6943,QLearningCS,DiscreteForagersEnv,1119,4,[1. 1.],10,0.9442938484724868,False
6944,QLearningCS,DiscreteForagersEnv,1119,5,[1. 1.],10,0.9442938484724868,False
6945,QLearningCS,DiscreteForagersEnv,1119,6,[1. 1.],10,0.9442938484724868,False
6946,QLearningCS,DiscreteForagersEnv,1119,7,[1. 1.],10,0.9442938484724868,False
6947,QLearningCS,DiscreteForagersEnv,1119,8,[1. 1.],10,0.9442938484724868,False
6948,QLearningCS,DiscreteForagersEnv,1119,9,[1. 1.],10,0.9442938484724868,True
6949,QLearningCS,DiscreteForagersEnv,1120,0,[0.35831684 0.00537572],7,0.3888888888888889,False
6950,QLearningCS,DiscreteForagersEnv,1120,1,[0.7 0.4],5,0.9274029982363317,False
6951,QLearningCS,DiscreteForagersEnv,1120,2,[0.5 1. ],0,0.6485415818749151,False
6952,QLearningCS,DiscreteForagersEnv,1120,3,[0.   0.91],8,0.7185336467813994,False
6953,QLearningCS,DiscreteForagersEnv,1120,4,[0.8 1. ],5,0.33329853359833295,False
6954,QLearningCS,DiscreteForagersEnv,1120,5,[0.5 1. ],4,0.0,True
6955,QLearningCS,DiscreteForagersEnv,1121,0,[0.7628676  0.04081676],3,0.3888888888888889,False
6956,QLearningCS,DiscreteForagersEnv,1121,1,[0.3 0.4],3,1.0676146327187774,False
6957,QLearningCS,DiscreteForagersEnv,1121,2,[0.3 1. ],8,1.3390723945011112,False
6958,QLearningCS,DiscreteForagersEnv,1121,3,[0.8 1. ],5,1.0356518978341906,False
6959,QLearningCS,DiscreteForagersEnv,1121,4,[0.5 1. ],0,0.7040317528086483,False
6960,QLearningCS,DiscreteForagersEnv,1121,5,[0. 1.],6,0.3296498460701084,False
6961,QLearningCS,DiscreteForagersEnv,1121,6,[0.6 1. ],10,0.3296498460701084,False
6962,QLearningCS,DiscreteForagersEnv,1121,7,[1. 1.],2,0.0,True
6963,QLearningCS,DiscreteForagersEnv,1122,0,[0.13449588 0.18015763],6,0.5471923567068586,False
6964,QLearningCS,DiscreteForagersEnv,1122,1,[0.6  0.93],9,0.6035353535353538,False
6965,QLearningCS,DiscreteForagersEnv,1122,2,[0.9 1. ],9,0.19354838709677424,False
6966,QLearningCS,DiscreteForagersEnv,1122,3,[0.9 1. ],1,2.220446049250313e-16,True
6967,QLearningCS,DiscreteForagersEnv,1123,0,[0.25871444 0.05792046],6,0.3888888888888889,False
6968,QLearningCS,DiscreteForagersEnv,1123,1,[0.6 0.4],3,1.0676146327187774,False
6969,QLearningCS,DiscreteForagersEnv,1123,2,[0.3 1. ],8,1.3390723945011112,False
6970,QLearningCS,DiscreteForagersEnv,1123,3,[0.8 1. ],5,1.0356518978341906,False
6971,QLearningCS,DiscreteForagersEnv,1123,4,[0.5 1. ],0,0.7040317528086483,False
6972,QLearningCS,DiscreteForagersEnv,1123,5,[0. 1.],6,0.3296498460701084,False
6973,QLearningCS,DiscreteForagersEnv,1123,6,[0.6 1. ],10,0.3296498460701084,False
6974,QLearningCS,DiscreteForagersEnv,1123,7,[1. 1.],10,0.3296498460701084,False
6975,QLearningCS,DiscreteForagersEnv,1123,8,[1. 1.],10,0.3296498460701084,False
6976,QLearningCS,DiscreteForagersEnv,1123,9,[1. 1.],8,0.0,True
6977,QLearningCS,DiscreteForagersEnv,1124,0,[0.6585076  0.38966274],5,0.9274029982363317,False
6978,QLearningCS,DiscreteForagersEnv,1124,1,[0.5 1. ],0,0.6485415818749151,False
6979,QLearningCS,DiscreteForagersEnv,1124,2,[0.   0.91],8,0.7185336467813994,False
6980,QLearningCS,DiscreteForagersEnv,1124,3,[0.8 1. ],10,0.7185336467813994,False
6981,QLearningCS,DiscreteForagersEnv,1124,4,[1. 1.],10,0.7185336467813994,False
6982,QLearningCS,DiscreteForagersEnv,1124,5,[1. 1.],10,0.7185336467813994,False
6983,QLearningCS,DiscreteForagersEnv,1124,6,[1. 1.],10,0.7185336467813994,False
6984,QLearningCS,DiscreteForagersEnv,1124,7,[1. 1.],10,0.7185336467813994,False
6985,QLearningCS,DiscreteForagersEnv,1124,8,[1. 1.],10,0.7185336467813994,False
6986,QLearningCS,DiscreteForagersEnv,1124,9,[1. 1.],10,0.7185336467813994,True
6987,QLearningCS,DiscreteForagersEnv,1125,0,[0.18925609 0.8243863 ],6,0.8242283678349148,False
6988,QLearningCS,DiscreteForagersEnv,1125,1,[0.6 1. ],10,0.9442938484724868,False
6989,QLearningCS,DiscreteForagersEnv,1125,2,[1. 1.],3,0.5696188502329618,False
6990,QLearningCS,DiscreteForagersEnv,1125,3,[0.3 1. ],8,0.15184422736184833,False
6991,QLearningCS,DiscreteForagersEnv,1125,4,[0.8 1. ],5,0.0,True
6992,QLearningCS,DiscreteForagersEnv,1126,0,[0.968829  0.2551114],3,0.14736842105263157,False
6993,QLearningCS,DiscreteForagersEnv,1126,1,[0.3  0.19],7,0.1696969752359871,False
6994,QLearningCS,DiscreteForagersEnv,1126,2,[0.7  0.33],5,0.0,True
6995,QLearningCS,DiscreteForagersEnv,1127,0,[0.6022422  0.94011414],9,0.5763324282399617,False
6996,QLearningCS,DiscreteForagersEnv,1127,1,[0.9 1. ],9,0.19019607820221218,False
6997,QLearningCS,DiscreteForagersEnv,1127,2,[0.9 1. ],9,0.0,True
6998,QLearningCS,DiscreteForagersEnv,1128,0,[0.19107522 0.20297584],9,0.5763324282399617,False
6999,QLearningCS,DiscreteForagersEnv,1128,1,[0.9 1. ],10,0.6152263368807664,False
7000,QLearningCS,DiscreteForagersEnv,1128,2,[1. 1.],3,0.19487179480909456,False
7001,QLearningCS,DiscreteForagersEnv,1128,3,[0.3 1. ],8,0.0,True
7002,QLearningCS,DiscreteForagersEnv,1129,0,[0.9870226 0.4723651],4,1.008531776710835,False
7003,QLearningCS,DiscreteForagersEnv,1129,1,[0.4 1. ],10,1.2466125034604632,False
7004,QLearningCS,DiscreteForagersEnv,1129,2,[1. 1.],3,0.9120773348146929,False
7005,QLearningCS,DiscreteForagersEnv,1129,3,[0.3 1. ],0,0.5447853203137805,False
7006,QLearningCS,DiscreteForagersEnv,1129,4,[0. 1.],6,0.1302034934396803,False
7007,QLearningCS,DiscreteForagersEnv,1129,5,[0.6 1. ],10,0.1302034934396803,False
7008,QLearningCS,DiscreteForagersEnv,1129,6,[1. 1.],3,0.0,True
7009,QLearningCS,DiscreteForagersEnv,1130,0,[0.6010368  0.46619427],3,1.0676146327187774,False
7010,QLearningCS,DiscreteForagersEnv,1130,1,[0.3 1. ],0,0.8325057581085277,False
7011,QLearningCS,DiscreteForagersEnv,1130,2,[0.   0.91],8,1.0356518978341906,False
7012,QLearningCS,DiscreteForagersEnv,1130,3,[0.8 1. ],10,1.0356518978341906,False
7013,QLearningCS,DiscreteForagersEnv,1130,4,[1. 1.],10,1.0356518978341906,False
7014,QLearningCS,DiscreteForagersEnv,1130,5,[1. 1.],10,1.0356518978341906,False
7015,QLearningCS,DiscreteForagersEnv,1130,6,[1. 1.],10,1.0356518978341906,False
7016,QLearningCS,DiscreteForagersEnv,1130,7,[1. 1.],10,1.0356518978341906,False
7017,QLearningCS,DiscreteForagersEnv,1130,8,[1. 1.],10,1.0356518978341906,False
7018,QLearningCS,DiscreteForagersEnv,1130,9,[1. 1.],10,1.0356518978341906,True
7019,QLearningCS,DiscreteForagersEnv,1131,0,[0.92269164 0.7875471 ],6,0.8242283678349148,False
7020,QLearningCS,DiscreteForagersEnv,1131,1,[0.6 1. ],10,0.9442938484724868,False
7021,QLearningCS,DiscreteForagersEnv,1131,2,[1. 1.],10,0.9442938484724868,False
7022,QLearningCS,DiscreteForagersEnv,1131,3,[1. 1.],7,0.5696188502329618,False
7023,QLearningCS,DiscreteForagersEnv,1131,4,[0.7 1. ],10,0.5696188502329618,False
7024,QLearningCS,DiscreteForagersEnv,1131,5,[1. 1.],10,0.5696188502329618,False
7025,QLearningCS,DiscreteForagersEnv,1131,6,[1. 1.],10,0.5696188502329618,False
7026,QLearningCS,DiscreteForagersEnv,1131,7,[1. 1.],10,0.5696188502329618,False
7027,QLearningCS,DiscreteForagersEnv,1131,8,[1. 1.],10,0.5696188502329618,False
7028,QLearningCS,DiscreteForagersEnv,1131,9,[1. 1.],10,0.5696188502329618,True
7029,QLearningCS,DiscreteForagersEnv,1132,0,[0.09683646 0.5531238 ],2,1.1046516902027328,False
7030,QLearningCS,DiscreteForagersEnv,1132,1,[0.2 1. ],10,1.5007528024851775,False
7031,QLearningCS,DiscreteForagersEnv,1132,2,[1. 1.],7,1.2008588479699274,False
7032,QLearningCS,DiscreteForagersEnv,1132,3,[0.7 1. ],10,1.2008588479699274,False
7033,QLearningCS,DiscreteForagersEnv,1132,4,[1. 1.],7,0.8771340042337041,False
7034,QLearningCS,DiscreteForagersEnv,1132,5,[0.7 1. ],10,0.8771340042337041,False
7035,QLearningCS,DiscreteForagersEnv,1132,6,[1. 1.],7,0.5190054120851939,False
7036,QLearningCS,DiscreteForagersEnv,1132,7,[0.7 1. ],10,0.5190054120851939,False
7037,QLearningCS,DiscreteForagersEnv,1132,8,[1. 1.],7,0.10856037629066129,False
7038,QLearningCS,DiscreteForagersEnv,1132,9,[0.7 1. ],8,0.0,True
7039,QLearningCS,DiscreteForagersEnv,1133,0,[0.43821275 0.76849884],2,1.1046516902027328,False
7040,QLearningCS,DiscreteForagersEnv,1133,1,[0.2 1. ],3,1.7888888992369172,False
7041,QLearningCS,DiscreteForagersEnv,1133,2,[0.3 1. ],0,1.5631901935274048,False
7042,QLearningCS,DiscreteForagersEnv,1133,3,[0. 1.],6,2.0505384689923605,False
7043,QLearningCS,DiscreteForagersEnv,1133,4,[0.6 1. ],10,2.326046346164681,False
7044,QLearningCS,DiscreteForagersEnv,1133,5,[1. 1.],7,2.326046346164681,False
7045,QLearningCS,DiscreteForagersEnv,1133,6,[0.7 1. ],10,2.326046346164681,False
7046,QLearningCS,DiscreteForagersEnv,1133,7,[1. 1.],7,2.326046346164681,False
7047,QLearningCS,DiscreteForagersEnv,1133,8,[0.7 1. ],10,2.326046346164681,False
7048,QLearningCS,DiscreteForagersEnv,1133,9,[1. 1.],7,2.326046346164681,True
7049,QLearningCS,DiscreteForagersEnv,1134,0,[0.10562155 0.32038695],6,0.8242283678349148,False
7050,QLearningCS,DiscreteForagersEnv,1134,1,[0.6 1. ],10,0.9442938484724868,False
7051,QLearningCS,DiscreteForagersEnv,1134,2,[1. 1.],7,0.5696188502329618,False
7052,QLearningCS,DiscreteForagersEnv,1134,3,[0.7 1. ],10,0.5696188502329618,False
7053,QLearningCS,DiscreteForagersEnv,1134,4,[1. 1.],7,0.15184422736184833,False
7054,QLearningCS,DiscreteForagersEnv,1134,5,[0.7 1. ],10,0.15184422736184833,False
7055,QLearningCS,DiscreteForagersEnv,1134,6,[1. 1.],7,0.0,True
7056,QLearningCS,DiscreteForagersEnv,1135,0,[0.9973637  0.62081784],10,0.58312447786132,False
7057,QLearningCS,DiscreteForagersEnv,1135,1,[1. 1.],7,0.19107142857142878,False
7058,QLearningCS,DiscreteForagersEnv,1135,2,[0.7 1. ],10,0.19107142857142878,False
7059,QLearningCS,DiscreteForagersEnv,1135,3,[1. 1.],7,0.0,True
7060,QLearningCS,DiscreteForagersEnv,1136,0,[0.43162024 0.9026488 ],9,0.5763324282399617,False
7061,QLearningCS,DiscreteForagersEnv,1136,1,[0.9 1. ],10,0.6152263368807664,False
7062,QLearningCS,DiscreteForagersEnv,1136,2,[1. 1.],7,0.19487179480909456,False
7063,QLearningCS,DiscreteForagersEnv,1136,3,[0.7 1. ],10,0.19487179480909456,False
7064,QLearningCS,DiscreteForagersEnv,1136,4,[1. 1.],7,0.0,True
7065,QLearningCS,DiscreteForagersEnv,1137,0,[0.6550676  0.70641977],6,0.8242283678349148,False
7066,QLearningCS,DiscreteForagersEnv,1137,1,[0.6 1. ],10,0.9442938484724868,False
7067,QLearningCS,DiscreteForagersEnv,1137,2,[1. 1.],7,0.5696188502329618,False
7068,QLearningCS,DiscreteForagersEnv,1137,3,[0.7 1. ],10,0.5696188502329618,False
7069,QLearningCS,DiscreteForagersEnv,1137,4,[1. 1.],7,0.15184422736184833,False
7070,QLearningCS,DiscreteForagersEnv,1137,5,[0.7 1. ],10,0.15184422736184833,False
7071,QLearningCS,DiscreteForagersEnv,1137,6,[1. 1.],7,0.0,True
7072,QLearningCS,DiscreteForagersEnv,1138,0,[0.6526679  0.37535143],5,0.9274029982363317,False
7073,QLearningCS,DiscreteForagersEnv,1138,1,[0.5 1. ],0,0.6485415818749151,False
7074,QLearningCS,DiscreteForagersEnv,1138,2,[0.   0.91],8,0.7185336467813994,False
7075,QLearningCS,DiscreteForagersEnv,1138,3,[0.8 1. ],6,0.33329853359833295,False
7076,QLearningCS,DiscreteForagersEnv,1138,4,[0.6 1. ],10,0.33329853359833295,False
7077,QLearningCS,DiscreteForagersEnv,1138,5,[1. 1.],6,0.0,True
7078,QLearningCS,DiscreteForagersEnv,1139,0,[0.90928656 0.39794394],10,0.58312447786132,False
7079,QLearningCS,DiscreteForagersEnv,1139,1,[1. 1.],7,0.19107142857142878,False
7080,QLearningCS,DiscreteForagersEnv,1139,2,[0.7 1. ],10,0.19107142857142878,False
7081,QLearningCS,DiscreteForagersEnv,1139,3,[1. 1.],7,0.0,True
7082,QLearningCS,DiscreteForagersEnv,1140,0,[0.76523274 0.45456752],5,0.9274029982363317,False
7083,QLearningCS,DiscreteForagersEnv,1140,1,[0.5 1. ],0,0.6485415818749151,False
7084,QLearningCS,DiscreteForagersEnv,1140,2,[0.   0.91],8,0.7185336467813994,False
7085,QLearningCS,DiscreteForagersEnv,1140,3,[0.8 1. ],10,0.7185336467813994,False
7086,QLearningCS,DiscreteForagersEnv,1140,4,[1. 1.],3,0.33329853359833295,False
7087,QLearningCS,DiscreteForagersEnv,1140,5,[0.3 1. ],0,0.0,True
7088,QLearningCS,DiscreteForagersEnv,1141,0,[0.3323406 0.6091441],2,1.1046516902027328,False
7089,QLearningCS,DiscreteForagersEnv,1141,1,[0.2 1. ],3,1.7888888992369172,False
7090,QLearningCS,DiscreteForagersEnv,1141,2,[0.3 1. ],10,2.2178900968243,False
7091,QLearningCS,DiscreteForagersEnv,1141,3,[1. 1.],3,1.9398437538426145,False
7092,QLearningCS,DiscreteForagersEnv,1141,4,[0.3 1. ],10,1.9398437538426145,False
7093,QLearningCS,DiscreteForagersEnv,1141,5,[1. 1.],3,1.6491725799021755,False
7094,QLearningCS,DiscreteForagersEnv,1141,6,[0.3 1. ],10,1.6491725799021755,False
7095,QLearningCS,DiscreteForagersEnv,1141,7,[1. 1.],3,1.342159919185864,False
7096,QLearningCS,DiscreteForagersEnv,1141,8,[0.3 1. ],5,1.0134715040308242,False
7097,QLearningCS,DiscreteForagersEnv,1141,9,[0.5 1. ],2,0.6551679593335134,True
7098,QLearningCS,DiscreteForagersEnv,1142,0,[0.45134684 0.5214979 ],2,1.1046516902027328,False
7099,QLearningCS,DiscreteForagersEnv,1142,1,[0.2 1. ],3,1.7888888992369172,False
7100,QLearningCS,DiscreteForagersEnv,1142,2,[0.3 1. ],10,2.2178900968243,False
7101,QLearningCS,DiscreteForagersEnv,1142,3,[1. 1.],3,1.9398437538426145,False
7102,QLearningCS,DiscreteForagersEnv,1142,4,[0.3 1. ],10,1.9398437538426145,False
7103,QLearningCS,DiscreteForagersEnv,1142,5,[1. 1.],3,1.6491725799021755,False
7104,QLearningCS,DiscreteForagersEnv,1142,6,[0.3 1. ],10,1.6491725799021755,False
7105,QLearningCS,DiscreteForagersEnv,1142,7,[1. 1.],3,1.342159919185864,False
7106,QLearningCS,DiscreteForagersEnv,1142,8,[0.3 1. ],10,1.342159919185864,False
7107,QLearningCS,DiscreteForagersEnv,1142,9,[1. 1.],3,1.0134715040308242,True
7108,QLearningCS,DiscreteForagersEnv,1143,0,[0.57233137 0.26037812],6,0.8242283678349148,False
7109,QLearningCS,DiscreteForagersEnv,1143,1,[0.6 1. ],9,0.9368787190531773,False
7110,QLearningCS,DiscreteForagersEnv,1143,2,[0.9 1. ],10,0.9368787190531773,False
7111,QLearningCS,DiscreteForagersEnv,1143,3,[1. 1.],6,0.566595670217459,False
7112,QLearningCS,DiscreteForagersEnv,1143,4,[0.6 1. ],9,0.15160166029292887,False
7113,QLearningCS,DiscreteForagersEnv,1143,5,[0.9 1. ],10,0.15160166029292887,False
7114,QLearningCS,DiscreteForagersEnv,1143,6,[1. 1.],3,2.220446049250313e-16,True
7115,QLearningCS,DiscreteForagersEnv,1144,0,[0.8674127 0.6493735],3,1.0676146327187774,False
7116,QLearningCS,DiscreteForagersEnv,1144,1,[0.3 1. ],10,1.379704893012249,False
7117,QLearningCS,DiscreteForagersEnv,1144,2,[1. 1.],6,1.063177653211326,False
7118,QLearningCS,DiscreteForagersEnv,1144,3,[0.6 1. ],9,1.063177653211326,False
7119,QLearningCS,DiscreteForagersEnv,1144,4,[0.9 1. ],10,1.063177653211326,False
7120,QLearningCS,DiscreteForagersEnv,1144,5,[1. 1.],6,0.7185336467813994,False
7121,QLearningCS,DiscreteForagersEnv,1144,6,[0.6 1. ],9,0.7185336467813994,False
7122,QLearningCS,DiscreteForagersEnv,1144,7,[0.9 1. ],10,0.7185336467813994,False
7123,QLearningCS,DiscreteForagersEnv,1144,8,[1. 1.],6,0.33329853359833295,False
7124,QLearningCS,DiscreteForagersEnv,1144,9,[0.6 1. ],9,0.0,True
7125,QLearningCS,DiscreteForagersEnv,1145,0,[0.8029565  0.70313805],3,1.0676146327187774,False
7126,QLearningCS,DiscreteForagersEnv,1145,1,[0.3 1. ],10,1.379704893012249,False
7127,QLearningCS,DiscreteForagersEnv,1145,2,[1. 1.],6,1.063177653211326,False
7128,QLearningCS,DiscreteForagersEnv,1145,3,[0.6 1. ],6,0.7185336467813994,False
7129,QLearningCS,DiscreteForagersEnv,1145,4,[0.6 1. ],6,0.33329853359833295,False
7130,QLearningCS,DiscreteForagersEnv,1145,5,[0.6 1. ],6,0.0,True
7131,QLearningCS,DiscreteForagersEnv,1146,0,[0.02791903 0.5387268 ],2,1.1046516902027328,False
7132,QLearningCS,DiscreteForagersEnv,1146,1,[0.2 1. ],3,1.7888888992369172,False
7133,QLearningCS,DiscreteForagersEnv,1146,2,[0.3 1. ],10,2.2178900968243,False
7134,QLearningCS,DiscreteForagersEnv,1146,3,[1. 1.],6,2.2178900968243,False
7135,QLearningCS,DiscreteForagersEnv,1146,4,[0.6 1. ],10,2.2178900968243,False
7136,QLearningCS,DiscreteForagersEnv,1146,5,[1. 1.],6,2.2178900968243,False
7137,QLearningCS,DiscreteForagersEnv,1146,6,[0.6 1. ],10,2.2178900968243,False
7138,QLearningCS,DiscreteForagersEnv,1146,7,[1. 1.],6,2.2178900968243,False
7139,QLearningCS,DiscreteForagersEnv,1146,8,[0.6 1. ],10,2.2178900968243,False
7140,QLearningCS,DiscreteForagersEnv,1146,9,[1. 1.],6,2.2178900968243,True
7141,QLearningCS,DiscreteForagersEnv,1147,0,[0.03822239 0.20277907],6,0.5471923567068586,False
7142,QLearningCS,DiscreteForagersEnv,1147,1,[0.6  0.93],9,0.6035353535353538,False
7143,QLearningCS,DiscreteForagersEnv,1147,2,[0.9 1. ],10,0.6035353535353538,False
7144,QLearningCS,DiscreteForagersEnv,1147,3,[1. 1.],6,0.19354838709677424,False
7145,QLearningCS,DiscreteForagersEnv,1147,4,[0.6 1. ],6,2.220446049250313e-16,True
7146,QLearningCS,DiscreteForagersEnv,1148,0,[0.31437224 0.558472  ],7,0.6990079527494137,False
7147,QLearningCS,DiscreteForagersEnv,1148,1,[0.7 1. ],6,0.35604397671272126,False
7148,QLearningCS,DiscreteForagersEnv,1148,2,[0.6  0.91],9,0.129806035020817,False
7149,QLearningCS,DiscreteForagersEnv,1148,3,[0.9 1. ],10,0.129806035020817,False
7150,QLearningCS,DiscreteForagersEnv,1148,4,[1. 1.],6,0.0,True
7151,QLearningCS,DiscreteForagersEnv,1149,0,[0.4916355  0.08089251],3,0.3888888888888889,False
7152,QLearningCS,DiscreteForagersEnv,1149,1,[0.3 0.4],3,1.0676146327187774,False
7153,QLearningCS,DiscreteForagersEnv,1149,2,[0.3 1. ],5,1.6173912951335812,False
7154,QLearningCS,DiscreteForagersEnv,1149,3,[0.5 1. ],0,1.360054522280096,False
7155,QLearningCS,DiscreteForagersEnv,1149,4,[0. 1.],1,1.0879499089425593,False
7156,QLearningCS,DiscreteForagersEnv,1149,5,[0.1 1. ],2,0.7933884142077876,False
7157,QLearningCS,DiscreteForagersEnv,1149,6,[0.2 1. ],3,0.46222220279552284,False
7158,QLearningCS,DiscreteForagersEnv,1149,7,[0.3 1. ],5,0.06526017153257435,False
7159,QLearningCS,DiscreteForagersEnv,1149,8,[0.5  0.79],6,0.0,True
7160,QLearningCS,DiscreteForagersEnv,1150,0,[0.60433    0.00740042],6,0.3888888888888889,False
7161,QLearningCS,DiscreteForagersEnv,1150,1,[0.6 0.4],3,1.0676146327187774,False
7162,QLearningCS,DiscreteForagersEnv,1150,2,[0.3 1. ],5,1.6173912951335812,False
7163,QLearningCS,DiscreteForagersEnv,1150,3,[0.5 1. ],0,1.360054522280096,False
7164,QLearningCS,DiscreteForagersEnv,1150,4,[0. 1.],6,1.0879499089425593,False
7165,QLearningCS,DiscreteForagersEnv,1150,5,[0.6 1. ],10,1.2378250408773817,False
7166,QLearningCS,DiscreteForagersEnv,1150,6,[1. 1.],3,0.8831775497919792,False
7167,QLearningCS,DiscreteForagersEnv,1150,7,[0.3 1. ],5,0.49648817521188393,False
7168,QLearningCS,DiscreteForagersEnv,1150,8,[0.5 1. ],0,0.06602064585706202,False
